date,symbol,sentiment,headline
2022-01-03,DLTA,-0.1188,"DLTA: mixed signals, no clear catalyst"
2022-01-03,EMBR,0.1322,"EMBR: mixed signals, no clear catalyst"
2022-01-03,GNRC,0.3266,GNRC: upbeat coverage and positive analyst chatter
2022-01-03,HLIX,-0.2925,HLIX: cautious notes and downbeat sector commentary
2022-01-03,JADE,-0.1479,"JADE: mixed signals, no clear catalyst"
2022-01-03,LMNT,0.0645,"LMNT: mixed signals, no clear catalyst"
2022-01-04,KRNC,-0.7105,KRNC: cautious notes and downbeat sector commentary
2022-01-05,CALD,-0.3837,CALD: cautious notes and downbeat sector commentary
2022-01-05,HVNS,0.143,"HVNS: mixed signals, no clear catalyst"
2022-01-05,ORCA,0.1163,"ORCA: mixed signals, no clear catalyst"
2022-01-06,MVRC,0.143,"MVRC: mixed signals, no clear catalyst"
2022-01-07,AVTX,0.4729,AVTX: upbeat coverage and positive analyst chatter
2022-01-07,BRGE,-0.1754,"BRGE: mixed signals, no clear catalyst"
2022-01-07,EMBR,-0.5316,EMBR: cautious notes and downbeat sector commentary
2022-01-07,LMNT,-0.927,LMNT: cautious notes and downbeat sector commentary
2022-01-07,PYRA,-0.5718,PYRA: cautious notes and downbeat sector commentary
2022-01-07,QBIT,0.4816,QBIT: upbeat coverage and positive analyst chatter
2022-01-11,JADE,0.4005,JADE: upbeat coverage and positive analyst chatter
2022-01-13,AVTX,1.0,AVTX: upbeat coverage and positive analyst chatter
2022-01-13,DLTA,-0.1031,"DLTA: mixed signals, no clear catalyst"
2022-01-13,FRTH,-0.6399,FRTH: cautious notes and downbeat sector commentary
2022-01-13,ORCA,-0.1638,"ORCA: mixed signals, no clear catalyst"
2022-01-13,QBIT,0.2262,"QBIT: mixed signals, no clear catalyst"
2022-01-14,GNRC,-0.8239,GNRC: cautious notes and downbeat sector commentary
2022-01-14,HLIX,-0.4365,HLIX: cautious notes and downbeat sector commentary
2022-01-14,KRNC,-0.7673,KRNC: cautious notes and downbeat sector commentary
2022-01-14,PYRA,0.335,PYRA: upbeat coverage and positive analyst chatter
2022-01-18,BRGE,-0.01,"BRGE: mixed signals, no clear catalyst"
2022-01-18,CALD,-0.4237,CALD: cautious notes and downbeat sector commentary
2022-01-18,HVNS,0.4767,HVNS: upbeat coverage and positive analyst chatter
2022-01-18,LMNT,-0.4384,LMNT: cautious notes and downbeat sector commentary
2022-01-18,MVRC,0.747,MVRC: upbeat coverage and positive analyst chatter
2022-01-20,EMBR,0.3163,EMBR: upbeat coverage and positive analyst chatter
2022-01-21,FRTH,0.0014,"FRTH: mixed signals, no clear catalyst"
2022-01-21,JADE,-0.2005,"JADE: mixed signals, no clear catalyst"
2022-01-21,KRNC,-0.9312,KRNC: cautious notes and downbeat sector commentary
2022-01-21,QBIT,-0.3258,QBIT: cautious notes and downbeat sector commentary
2022-01-24,AVTX,0.1692,"AVTX: mixed signals, no clear catalyst"
2022-01-24,DLTA,0.1985,"DLTA: mixed signals, no clear catalyst"
2022-01-25,GNRC,-0.393,GNRC: cautious notes and downbeat sector commentary
2022-01-25,HVNS,0.199,"HVNS: mixed signals, no clear catalyst"
2022-01-26,BRGE,0.3425,BRGE: upbeat coverage and positive analyst chatter
2022-01-26,ORCA,0.3633,ORCA: upbeat coverage and positive analyst chatter
2022-01-26,PYRA,0.3296,PYRA: upbeat coverage and positive analyst chatter
2022-01-27,HLIX,-0.4289,HLIX: cautious notes and downbeat sector commentary
2022-01-28,KRNC,-0.5293,KRNC: cautious notes and downbeat sector commentary
2022-01-31,CALD,-0.1758,"CALD: mixed signals, no clear catalyst"
2022-01-31,DLTA,-0.0907,"DLTA: mixed signals, no clear catalyst"
2022-01-31,LMNT,-0.7698,LMNT: cautious notes and downbeat sector commentary
2022-01-31,MVRC,0.4251,MVRC: upbeat coverage and positive analyst chatter
2022-02-01,AVTX,0.489,AVTX: upbeat coverage and positive analyst chatter
2022-02-01,EMBR,-0.1875,"EMBR: mixed signals, no clear catalyst"
2022-02-02,BRGE,0.388,BRGE: upbeat coverage and positive analyst chatter
2022-02-02,ORCA,-0.3709,ORCA: cautious notes and downbeat sector commentary
2022-02-02,QBIT,0.1963,"QBIT: mixed signals, no clear catalyst"
2022-02-03,FRTH,-0.2553,FRTH: cautious notes and downbeat sector commentary
2022-02-03,HVNS,0.2947,HVNS: upbeat coverage and positive analyst chatter
2022-02-03,JADE,0.0346,"JADE: mixed signals, no clear catalyst"
2022-02-03,KRNC,-1.0,KRNC: cautious notes and downbeat sector commentary
2022-02-04,CALD,-0.3925,CALD: cautious notes and downbeat sector commentary
2022-02-07,GNRC,-0.8875,GNRC: cautious notes and downbeat sector commentary
2022-02-07,HLIX,-1.0,HLIX: cautious notes and downbeat sector commentary
2022-02-07,PYRA,0.3105,PYRA: upbeat coverage and positive analyst chatter
2022-02-08,AVTX,0.4228,AVTX: upbeat coverage and positive analyst chatter
2022-02-08,BRGE,0.2764,BRGE: upbeat coverage and positive analyst chatter
2022-02-08,ORCA,0.2358,"ORCA: mixed signals, no clear catalyst"
2022-02-09,QBIT,-0.097,"QBIT: mixed signals, no clear catalyst"
2022-02-10,CALD,-0.2252,"CALD: mixed signals, no clear catalyst"
2022-02-10,EMBR,-0.3987,EMBR: cautious notes and downbeat sector commentary
2022-02-10,LMNT,0.0682,"LMNT: mixed signals, no clear catalyst"
2022-02-11,DLTA,-0.0922,"DLTA: mixed signals, no clear catalyst"
2022-02-11,HLIX,-0.9047,HLIX: cautious notes and downbeat sector commentary
2022-02-11,MVRC,0.383,MVRC: upbeat coverage and positive analyst chatter
2022-02-11,PYRA,0.3787,PYRA: upbeat coverage and positive analyst chatter
2022-02-14,FRTH,-0.6038,FRTH: cautious notes and downbeat sector commentary
2022-02-14,KRNC,-0.2307,"KRNC: mixed signals, no clear catalyst"
2022-02-15,HVNS,-0.6023,HVNS: cautious notes and downbeat sector commentary
2022-02-16,AVTX,0.2365,"AVTX: mixed signals, no clear catalyst"
2022-02-16,JADE,0.0626,"JADE: mixed signals, no clear catalyst"
2022-02-17,EMBR,-0.2285,"EMBR: mixed signals, no clear catalyst"
2022-02-17,HLIX,-0.6243,HLIX: cautious notes and downbeat sector commentary
2022-02-17,ORCA,0.2844,ORCA: upbeat coverage and positive analyst chatter
2022-02-17,PYRA,0.6786,PYRA: upbeat coverage and positive analyst chatter
2022-02-18,BRGE,-0.3497,BRGE: cautious notes and downbeat sector commentary
2022-02-18,GNRC,0.1471,"GNRC: mixed signals, no clear catalyst"
2022-02-21,CALD,-0.9396,CALD: cautious notes and downbeat sector commentary
2022-02-21,HVNS,0.555,HVNS: upbeat coverage and positive analyst chatter
2022-02-21,MVRC,-0.0986,"MVRC: mixed signals, no clear catalyst"
2022-02-22,LMNT,0.0604,"LMNT: mixed signals, no clear catalyst"
2022-02-22,QBIT,0.1523,"QBIT: mixed signals, no clear catalyst"
2022-02-23,JADE,0.6867,JADE: upbeat coverage and positive analyst chatter
2022-02-23,ORCA,0.4736,ORCA: upbeat coverage and positive analyst chatter
2022-02-24,DLTA,-0.1441,"DLTA: mixed signals, no clear catalyst"
2022-02-24,FRTH,-0.5104,FRTH: cautious notes and downbeat sector commentary
2022-02-24,KRNC,-1.0,KRNC: cautious notes and downbeat sector commentary
2022-02-25,HLIX,-0.1051,"HLIX: mixed signals, no clear catalyst"
2022-02-28,AVTX,0.5378,AVTX: upbeat coverage and positive analyst chatter
2022-02-28,MVRC,-0.3127,MVRC: cautious notes and downbeat sector commentary
2022-02-28,QBIT,0.0714,"QBIT: mixed signals, no clear catalyst"
2022-03-01,BRGE,-0.0042,"BRGE: mixed signals, no clear catalyst"
2022-03-01,EMBR,-0.7996,EMBR: cautious notes and downbeat sector commentary
2022-03-01,PYRA,0.297,PYRA: upbeat coverage and positive analyst chatter
2022-03-02,DLTA,-0.5143,DLTA: cautious notes and downbeat sector commentary
2022-03-02,FRTH,-0.1205,"FRTH: mixed signals, no clear catalyst"
2022-03-02,HVNS,-0.3259,HVNS: cautious notes and downbeat sector commentary
2022-03-02,LMNT,0.2112,"LMNT: mixed signals, no clear catalyst"
2022-03-03,GNRC,0.102,"GNRC: mixed signals, no clear catalyst"
2022-03-03,ORCA,-0.039,"ORCA: mixed signals, no clear catalyst"
2022-03-04,AVTX,0.9844,AVTX: upbeat coverage and positive analyst chatter
2022-03-04,CALD,0.3389,CALD: upbeat coverage and positive analyst chatter
2022-03-04,KRNC,-0.516,KRNC: cautious notes and downbeat sector commentary
2022-03-07,JADE,-0.0735,"JADE: mixed signals, no clear catalyst"
2022-03-09,EMBR,0.0217,"EMBR: mixed signals, no clear catalyst"
2022-03-09,MVRC,0.3183,MVRC: upbeat coverage and positive analyst chatter
2022-03-09,ORCA,0.5499,ORCA: upbeat coverage and positive analyst chatter
2022-03-10,HLIX,-1.0,HLIX: cautious notes and downbeat sector commentary
2022-03-10,PYRA,0.5694,PYRA: upbeat coverage and positive analyst chatter
2022-03-11,AVTX,0.08,"AVTX: mixed signals, no clear catalyst"
2022-03-11,BRGE,0.3339,BRGE: upbeat coverage and positive analyst chatter
2022-03-11,CALD,-0.8415,CALD: cautious notes and downbeat sector commentary
2022-03-11,DLTA,0.2164,"DLTA: mixed signals, no clear catalyst"
2022-03-11,KRNC,-0.1888,"KRNC: mixed signals, no clear catalyst"
2022-03-11,QBIT,0.4108,QBIT: upbeat coverage and positive analyst chatter
2022-03-14,HVNS,0.6347,HVNS: upbeat coverage and positive analyst chatter
2022-03-14,JADE,0.2073,"JADE: mixed signals, no clear catalyst"
2022-03-14,LMNT,0.851,LMNT: upbeat coverage and positive analyst chatter
2022-03-15,FRTH,0.4005,FRTH: upbeat coverage and positive analyst chatter
2022-03-15,GNRC,0.371,GNRC: upbeat coverage and positive analyst chatter
2022-03-15,MVRC,-0.1981,"MVRC: mixed signals, no clear catalyst"
2022-03-16,ORCA,0.3584,ORCA: upbeat coverage and positive analyst chatter
2022-03-18,EMBR,-0.0531,"EMBR: mixed signals, no clear catalyst"
2022-03-18,LMNT,0.3925,LMNT: upbeat coverage and positive analyst chatter
2022-03-18,QBIT,0.6233,QBIT: upbeat coverage and positive analyst chatter
2022-03-21,AVTX,-0.159,"AVTX: mixed signals, no clear catalyst"
2022-03-21,DLTA,0.1503,"DLTA: mixed signals, no clear catalyst"
2022-03-22,HLIX,-0.5829,HLIX: cautious notes and downbeat sector commentary
2022-03-22,MVRC,-0.2234,"MVRC: mixed signals, no clear catalyst"
2022-03-22,PYRA,0.7244,PYRA: upbeat coverage and positive analyst chatter
2022-03-23,HVNS,0.18,"HVNS: mixed signals, no clear catalyst"
2022-03-23,JADE,0.2376,"JADE: mixed signals, no clear catalyst"
2022-03-24,BRGE,-0.4049,BRGE: cautious notes and downbeat sector commentary
2022-03-24,CALD,-0.0857,"CALD: mixed signals, no clear catalyst"
2022-03-24,GNRC,0.1427,"GNRC: mixed signals, no clear catalyst"
2022-03-24,KRNC,-0.184,"KRNC: mixed signals, no clear catalyst"
2022-03-25,EMBR,-0.5128,EMBR: cautious notes and downbeat sector commentary
2022-03-28,FRTH,-0.3928,FRTH: cautious notes and downbeat sector commentary
2022-03-28,ORCA,0.0694,"ORCA: mixed signals, no clear catalyst"
2022-03-28,PYRA,0.2181,"PYRA: mixed signals, no clear catalyst"
2022-03-29,HLIX,-0.4438,HLIX: cautious notes and downbeat sector commentary
2022-03-30,DLTA,0.2294,"DLTA: mixed signals, no clear catalyst"
2022-03-30,HVNS,0.7613,HVNS: upbeat coverage and positive analyst chatter
2022-03-30,QBIT,1.0,QBIT: upbeat coverage and positive analyst chatter
2022-03-31,AVTX,-0.0739,"AVTX: mixed signals, no clear catalyst"
2022-03-31,KRNC,-0.4661,KRNC: cautious notes and downbeat sector commentary
2022-03-31,LMNT,-0.387,LMNT: cautious notes and downbeat sector commentary
2022-04-01,MVRC,0.2116,"MVRC: mixed signals, no clear catalyst"
2022-04-01,PYRA,-0.4683,PYRA: cautious notes and downbeat sector commentary
2022-04-04,CALD,-0.0682,"CALD: mixed signals, no clear catalyst"
2022-04-04,GNRC,0.2105,"GNRC: mixed signals, no clear catalyst"
2022-04-05,BRGE,-0.47,BRGE: cautious notes and downbeat sector commentary
2022-04-05,JADE,-0.4069,JADE: cautious notes and downbeat sector commentary
2022-04-06,DLTA,-0.3494,DLTA: cautious notes and downbeat sector commentary
2022-04-07,EMBR,-0.2103,"EMBR: mixed signals, no clear catalyst"
2022-04-07,FRTH,-0.8587,FRTH: cautious notes and downbeat sector commentary
2022-04-07,HVNS,0.9208,HVNS: upbeat coverage and positive analyst chatter
2022-04-07,LMNT,0.95,LMNT: upbeat coverage and positive analyst chatter
2022-04-08,GNRC,-0.4571,GNRC: cautious notes and downbeat sector commentary
2022-04-08,HLIX,-0.6596,HLIX: cautious notes and downbeat sector commentary
2022-04-08,MVRC,0.049,"MVRC: mixed signals, no clear catalyst"
2022-04-08,ORCA,0.2558,ORCA: upbeat coverage and positive analyst chatter
2022-04-08,PYRA,0.4048,PYRA: upbeat coverage and positive analyst chatter
2022-04-11,AVTX,0.9224,AVTX: upbeat coverage and positive analyst chatter
2022-04-11,QBIT,1.0,QBIT: upbeat coverage and positive analyst chatter
2022-04-12,DLTA,-0.3716,DLTA: cautious notes and downbeat sector commentary
2022-04-13,EMBR,-0.0998,"EMBR: mixed signals, no clear catalyst"
2022-04-13,JADE,-0.2084,"JADE: mixed signals, no clear catalyst"
2022-04-13,KRNC,-0.0369,"KRNC: mixed signals, no clear catalyst"
2022-04-14,CALD,-0.0344,"CALD: mixed signals, no clear catalyst"
2022-04-14,FRTH,-0.1534,"FRTH: mixed signals, no clear catalyst"
2022-04-14,GNRC,0.6076,GNRC: upbeat coverage and positive analyst chatter
2022-04-14,HVNS,-0.1826,"HVNS: mixed signals, no clear catalyst"
2022-04-15,AVTX,1.0,AVTX: upbeat coverage and positive analyst chatter
2022-04-15,BRGE,-0.1368,"BRGE: mixed signals, no clear catalyst"
2022-04-15,MVRC,-0.3184,MVRC: cautious notes and downbeat sector commentary
2022-04-15,QBIT,0.816,QBIT: upbeat coverage and positive analyst chatter
2022-04-18,LMNT,0.2709,LMNT: upbeat coverage and positive analyst chatter
2022-04-19,DLTA,0.0906,"DLTA: mixed signals, no clear catalyst"
2022-04-19,KRNC,0.0102,"KRNC: mixed signals, no clear catalyst"
2022-04-20,HLIX,-0.6081,HLIX: cautious notes and downbeat sector commentary
2022-04-20,ORCA,0.3455,ORCA: upbeat coverage and positive analyst chatter
2022-04-20,PYRA,-0.4061,PYRA: cautious notes and downbeat sector commentary
2022-04-21,FRTH,-0.1404,"FRTH: mixed signals, no clear catalyst"
2022-04-21,HVNS,-0.2643,HVNS: cautious notes and downbeat sector commentary
2022-04-21,MVRC,-0.0103,"MVRC: mixed signals, no clear catalyst"
2022-04-22,AVTX,0.8061,AVTX: upbeat coverage and positive analyst chatter
2022-04-25,EMBR,-0.6494,EMBR: cautious notes and downbeat sector commentary
2022-04-25,GNRC,0.429,GNRC: upbeat coverage and positive analyst chatter
2022-04-25,JADE,-1.0,JADE: cautious notes and downbeat sector commentary
2022-04-26,CALD,0.0858,"CALD: mixed signals, no clear catalyst"
2022-04-26,PYRA,-0.7824,PYRA: cautious notes and downbeat sector commentary
2022-04-27,BRGE,0.5232,BRGE: upbeat coverage and positive analyst chatter
2022-04-27,DLTA,-0.2009,"DLTA: mixed signals, no clear catalyst"
2022-04-27,HVNS,-0.2313,"HVNS: mixed signals, no clear catalyst"
2022-04-27,QBIT,0.5712,QBIT: upbeat coverage and positive analyst chatter
2022-04-29,FRTH,0.052,"FRTH: mixed signals, no clear catalyst"
2022-04-29,JADE,-0.4041,JADE: cautious notes and downbeat sector commentary
2022-04-29,LMNT,0.3967,LMNT: upbeat coverage and positive analyst chatter
2022-04-29,ORCA,0.4984,ORCA: upbeat coverage and positive analyst chatter
2022-05-02,EMBR,0.3737,EMBR: upbeat coverage and positive analyst chatter
2022-05-02,GNRC,-0.1019,"GNRC: mixed signals, no clear catalyst"
2022-05-02,KRNC,-0.0916,"KRNC: mixed signals, no clear catalyst"
2022-05-02,PYRA,-0.0144,"PYRA: mixed signals, no clear catalyst"
2022-05-03,CALD,-0.0695,"CALD: mixed signals, no clear catalyst"
2022-05-03,HLIX,-0.0724,"HLIX: mixed signals, no clear catalyst"
2022-05-03,MVRC,-0.9842,MVRC: cautious notes and downbeat sector commentary
2022-05-04,DLTA,0.1464,"DLTA: mixed signals, no clear catalyst"
2022-05-05,AVTX,0.5647,AVTX: upbeat coverage and positive analyst chatter
2022-05-05,BRGE,-0.4113,BRGE: cautious notes and downbeat sector commentary
2022-05-05,HVNS,0.0688,"HVNS: mixed signals, no clear catalyst"
2022-05-05,JADE,-0.0014,"JADE: mixed signals, no clear catalyst"
2022-05-05,QBIT,-0.0043,"QBIT: mixed signals, no clear catalyst"
2022-05-06,FRTH,-0.6078,FRTH: cautious notes and downbeat sector commentary
2022-05-06,PYRA,-0.4647,PYRA: cautious notes and downbeat sector commentary
2022-05-09,MVRC,1.0,MVRC: upbeat coverage and positive analyst chatter
2022-05-10,GNRC,-0.2023,"GNRC: mixed signals, no clear catalyst"
2022-05-10,KRNC,-0.7132,KRNC: cautious notes and downbeat sector commentary
2022-05-10,LMNT,0.0874,"LMNT: mixed signals, no clear catalyst"
2022-05-11,ORCA,-0.6911,ORCA: cautious notes and downbeat sector commentary
2022-05-12,EMBR,0.4118,EMBR: upbeat coverage and positive analyst chatter
2022-05-12,HVNS,-0.42,HVNS: cautious notes and downbeat sector commentary
2022-05-13,DLTA,-0.1081,"DLTA: mixed signals, no clear catalyst"
2022-05-13,FRTH,-0.4995,FRTH: cautious notes and downbeat sector commentary
2022-05-13,HLIX,-0.3288,HLIX: cautious notes and downbeat sector commentary
2022-05-13,JADE,0.0838,"JADE: mixed signals, no clear catalyst"
2022-05-16,CALD,-0.4616,CALD: cautious notes and downbeat sector commentary
2022-05-16,MVRC,-0.9884,MVRC: cautious notes and downbeat sector commentary
2022-05-18,AVTX,-0.1857,"AVTX: mixed signals, no clear catalyst"
2022-05-18,BRGE,0.1565,"BRGE: mixed signals, no clear catalyst"
2022-05-18,GNRC,0.1587,"GNRC: mixed signals, no clear catalyst"
2022-05-18,QBIT,0.0957,"QBIT: mixed signals, no clear catalyst"
2022-05-19,KRNC,0.6828,KRNC: upbeat coverage and positive analyst chatter
2022-05-19,PYRA,-0.2982,PYRA: cautious notes and downbeat sector commentary
2022-05-20,EMBR,0.059,"EMBR: mixed signals, no clear catalyst"
2022-05-20,FRTH,-0.352,FRTH: cautious notes and downbeat sector commentary
2022-05-20,JADE,0.001,"JADE: mixed signals, no clear catalyst"
2022-05-20,LMNT,-0.8908,LMNT: cautious notes and downbeat sector commentary
2022-05-23,HLIX,-0.4805,HLIX: cautious notes and downbeat sector commentary
2022-05-23,HVNS,0.3684,HVNS: upbeat coverage and positive analyst chatter
2022-05-23,ORCA,-0.2266,"ORCA: mixed signals, no clear catalyst"
2022-05-25,DLTA,-0.159,"DLTA: mixed signals, no clear catalyst"
2022-05-26,CALD,-0.1824,"CALD: mixed signals, no clear catalyst"
2022-05-26,FRTH,0.0293,"FRTH: mixed signals, no clear catalyst"
2022-05-26,PYRA,-0.4939,PYRA: cautious notes and downbeat sector commentary
2022-05-27,EMBR,-0.0825,"EMBR: mixed signals, no clear catalyst"
2022-05-27,HLIX,-0.3758,HLIX: cautious notes and downbeat sector commentary
2022-05-27,LMNT,-0.4299,LMNT: cautious notes and downbeat sector commentary
2022-05-27,MVRC,0.1215,"MVRC: mixed signals, no clear catalyst"
2022-05-30,GNRC,-0.3139,GNRC: cautious notes and downbeat sector commentary
2022-05-30,HVNS,-0.6054,HVNS: cautious notes and downbeat sector commentary
2022-05-30,KRNC,1.0,KRNC: upbeat coverage and positive analyst chatter
2022-05-31,AVTX,0.5305,AVTX: upbeat coverage and positive analyst chatter
2022-05-31,BRGE,0.0878,"BRGE: mixed signals, no clear catalyst"
2022-05-31,DLTA,-0.1849,"DLTA: mixed signals, no clear catalyst"
2022-05-31,QBIT,-0.4298,QBIT: cautious notes and downbeat sector commentary
2022-06-01,JADE,0.1228,"JADE: mixed signals, no clear catalyst"
2022-06-02,EMBR,0.3346,EMBR: upbeat coverage and positive analyst chatter
2022-06-02,HLIX,-0.5781,HLIX: cautious notes and downbeat sector commentary
2022-06-03,KRNC,-0.0805,"KRNC: mixed signals, no clear catalyst"
2022-06-03,LMNT,-0.6497,LMNT: cautious notes and downbeat sector commentary
2022-06-03,ORCA,-0.1803,"ORCA: mixed signals, no clear catalyst"
2022-06-03,PYRA,-0.6453,PYRA: cautious notes and downbeat sector commentary
2022-06-06,GNRC,-0.0649,"GNRC: mixed signals, no clear catalyst"
2022-06-07,AVTX,0.3394,AVTX: upbeat coverage and positive analyst chatter
2022-06-07,CALD,-0.1843,"CALD: mixed signals, no clear catalyst"
2022-06-07,FRTH,0.3563,FRTH: upbeat coverage and positive analyst chatter
2022-06-08,HVNS,0.4325,HVNS: upbeat coverage and positive analyst chatter
2022-06-08,MVRC,0.5811,MVRC: upbeat coverage and positive analyst chatter
2022-06-09,JADE,0.1327,"JADE: mixed signals, no clear catalyst"
2022-06-09,KRNC,0.7735,KRNC: upbeat coverage and positive analyst chatter
2022-06-09,QBIT,-0.9369,QBIT: cautious notes and downbeat sector commentary
2022-06-10,BRGE,0.0041,"BRGE: mixed signals, no clear catalyst"
2022-06-10,DLTA,-0.6277,DLTA: cautious notes and downbeat sector commentary
2022-06-10,GNRC,0.1302,"GNRC: mixed signals, no clear catalyst"
2022-06-10,LMNT,-0.216,"LMNT: mixed signals, no clear catalyst"
2022-06-13,CALD,-0.2478,"CALD: mixed signals, no clear catalyst"
2022-06-13,EMBR,-0.2762,EMBR: cautious notes and downbeat sector commentary
2022-06-13,HLIX,-0.3769,HLIX: cautious notes and downbeat sector commentary
2022-06-13,PYRA,-0.5012,PYRA: cautious notes and downbeat sector commentary
2022-06-15,AVTX,-0.6666,AVTX: cautious notes and downbeat sector commentary
2022-06-15,FRTH,-0.2035,"FRTH: mixed signals, no clear catalyst"
2022-06-15,HVNS,0.7876,HVNS: upbeat coverage and positive analyst chatter
2022-06-15,ORCA,-0.4636,ORCA: cautious notes and downbeat sector commentary
2022-06-15,QBIT,0.3965,QBIT: upbeat coverage and positive analyst chatter
2022-06-16,JADE,0.7115,JADE: upbeat coverage and positive analyst chatter
2022-06-17,KRNC,-0.0294,"KRNC: mixed signals, no clear catalyst"
2022-06-20,CALD,0.5099,CALD: upbeat coverage and positive analyst chatter
2022-06-20,EMBR,-0.0553,"EMBR: mixed signals, no clear catalyst"
2022-06-20,LMNT,-0.4177,LMNT: cautious notes and downbeat sector commentary
2022-06-20,MVRC,-0.3976,MVRC: cautious notes and downbeat sector commentary
2022-06-21,AVTX,-0.9142,AVTX: cautious notes and downbeat sector commentary
2022-06-21,BRGE,0.2527,BRGE: upbeat coverage and positive analyst chatter
2022-06-22,HLIX,-0.3033,HLIX: cautious notes and downbeat sector commentary
2022-06-22,HVNS,0.0811,"HVNS: mixed signals, no clear catalyst"
2022-06-23,DLTA,-0.3639,DLTA: cautious notes and downbeat sector commentary
2022-06-23,GNRC,0.1405,"GNRC: mixed signals, no clear catalyst"
2022-06-24,LMNT,-0.2518,LMNT: cautious notes and downbeat sector commentary
2022-06-24,PYRA,-0.149,"PYRA: mixed signals, no clear catalyst"
2022-06-27,JADE,0.4728,JADE: upbeat coverage and positive analyst chatter
2022-06-28,CALD,-0.0905,"CALD: mixed signals, no clear catalyst"
2022-06-28,FRTH,0.1046,"FRTH: mixed signals, no clear catalyst"
2022-06-28,HVNS,0.1993,"HVNS: mixed signals, no clear catalyst"
2022-06-28,KRNC,0.8775,KRNC: upbeat coverage and positive analyst chatter
2022-06-28,ORCA,0.1831,"ORCA: mixed signals, no clear catalyst"
2022-06-28,QBIT,-0.3613,QBIT: cautious notes and downbeat sector commentary
2022-06-29,GNRC,0.4031,GNRC: upbeat coverage and positive analyst chatter
2022-06-29,MVRC,-0.1691,"MVRC: mixed signals, no clear catalyst"
2022-06-30,HLIX,-0.1633,"HLIX: mixed signals, no clear catalyst"
2022-07-01,EMBR,0.0449,"EMBR: mixed signals, no clear catalyst"
2022-07-01,PYRA,-0.5504,PYRA: cautious notes and downbeat sector commentary
2022-07-04,AVTX,-0.7372,AVTX: cautious notes and downbeat sector commentary
2022-07-04,BRGE,0.1715,"BRGE: mixed signals, no clear catalyst"
2022-07-04,DLTA,0.1702,"DLTA: mixed signals, no clear catalyst"
2022-07-05,FRTH,-0.1329,"FRTH: mixed signals, no clear catalyst"
2022-07-05,HVNS,-0.0964,"HVNS: mixed signals, no clear catalyst"
2022-07-05,ORCA,-0.3317,ORCA: cautious notes and downbeat sector commentary
2022-07-06,GNRC,0.0936,"GNRC: mixed signals, no clear catalyst"
2022-07-07,JADE,-0.8688,JADE: cautious notes and downbeat sector commentary
2022-07-07,LMNT,-0.5887,LMNT: cautious notes and downbeat sector commentary
2022-07-07,QBIT,-0.1665,"QBIT: mixed signals, no clear catalyst"
2022-07-08,BRGE,0.0325,"BRGE: mixed signals, no clear catalyst"
2022-07-08,CALD,0.2687,CALD: upbeat coverage and positive analyst chatter
2022-07-08,HLIX,0.0822,"HLIX: mixed signals, no clear catalyst"
2022-07-11,AVTX,-0.8262,AVTX: cautious notes and downbeat sector commentary
2022-07-11,EMBR,0.5875,EMBR: upbeat coverage and positive analyst chatter
2022-07-11,KRNC,-0.2465,"KRNC: mixed signals, no clear catalyst"
2022-07-12,GNRC,0.3078,GNRC: upbeat coverage and positive analyst chatter
2022-07-12,MVRC,0.213,"MVRC: mixed signals, no clear catalyst"
2022-07-12,PYRA,-0.2696,PYRA: cautious notes and downbeat sector commentary
2022-07-13,HVNS,0.2271,"HVNS: mixed signals, no clear catalyst"
2022-07-14,DLTA,-0.1244,"DLTA: mixed signals, no clear catalyst"
2022-07-14,HLIX,-0.053,"HLIX: mixed signals, no clear catalyst"
2022-07-14,ORCA,0.4064,ORCA: upbeat coverage and positive analyst chatter
2022-07-15,CALD,0.0093,"CALD: mixed signals, no clear catalyst"
2022-07-15,KRNC,0.1737,"KRNC: mixed signals, no clear catalyst"
2022-07-18,FRTH,0.0117,"FRTH: mixed signals, no clear catalyst"
2022-07-19,QBIT,0.0463,"QBIT: mixed signals, no clear catalyst"
2022-07-20,BRGE,-0.121,"BRGE: mixed signals, no clear catalyst"
2022-07-20,GNRC,-0.1173,"GNRC: mixed signals, no clear catalyst"
2022-07-20,JADE,0.0209,"JADE: mixed signals, no clear catalyst"
2022-07-20,LMNT,0.1074,"LMNT: mixed signals, no clear catalyst"
2022-07-20,MVRC,-0.2279,"MVRC: mixed signals, no clear catalyst"
2022-07-20,PYRA,-0.2949,PYRA: cautious notes and downbeat sector commentary
2022-07-21,EMBR,-0.208,"EMBR: mixed signals, no clear catalyst"
2022-07-21,HVNS,-0.6662,HVNS: cautious notes and downbeat sector commentary
2022-07-22,AVTX,-0.5257,AVTX: cautious notes and downbeat sector commentary
2022-07-22,CALD,-0.1994,"CALD: mixed signals, no clear catalyst"
2022-07-22,FRTH,-0.1001,"FRTH: mixed signals, no clear catalyst"
2022-07-22,ORCA,-0.7397,ORCA: cautious notes and downbeat sector commentary
2022-07-25,DLTA,0.6212,DLTA: upbeat coverage and positive analyst chatter
2022-07-25,HLIX,-0.624,HLIX: cautious notes and downbeat sector commentary
2022-07-26,KRNC,0.0146,"KRNC: mixed signals, no clear catalyst"
2022-07-26,QBIT,0.3831,QBIT: upbeat coverage and positive analyst chatter
2022-07-27,GNRC,0.1744,"GNRC: mixed signals, no clear catalyst"
2022-07-27,HVNS,-0.1636,"HVNS: mixed signals, no clear catalyst"
